Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,RSI
1991-02-22 00:00:00+05:30,14.830487251281738,15.045422146768056,14.615552355795424,14.830487251281738,0.0,0.0,0.0,13.728944635391235,54.00003336659344
1991-02-25 00:00:00+05:30,14.830487251281738,14.830487251281738,14.830487251281738,14.830487251281738,0.0,0.0,0.0,13.782678508758545,54.00003336659344
1991-02-26 00:00:00+05:30,15.045421057440592,16.335027598684423,14.830486177516118,16.01262664794922,0.0,0.0,0.0,13.895519351959228,62.29510843924904
1991-02-27 00:00:00+05:30,16.33502622819618,16.657428521033744,15.69022301167245,16.54996109008789,0.0,0.0,0.0,14.035226917266845,69.35485463872624
1991-02-28 00:00:00+05:30,16.442492732439906,16.549958779228962,16.12009048461914,16.12009048461914,0.0,0.0,0.0,14.142694139480591,69.3548347851303
1991-03-01 00:00:00+05:30,16.12009048461914,16.12009048461914,16.12009048461914,16.12009048461914,0.0,0.0,0.0,14.239414501190186,74.13793525521743
1991-03-04 00:00:00+05:30,15.905155652738628,16.33502394734845,14.830482862487273,16.12009048461914,0.0,0.0,0.0,14.325388288497924,74.13793525521743
1991-03-05 00:00:00+05:30,15.905155587167256,16.335023880004883,15.905155587167256,16.335023880004883,0.0,0.0,0.0,14.42210874557495,84.90569260085958
1991-03-06 00:00:00+05:30,16.335023880004883,16.335023880004883,16.335023880004883,16.335023880004883,0.0,0.0,0.0,14.518829202651977,84.31375346699008
1991-03-07 00:00:00+05:30,15.045417705842596,15.690220832824709,15.045417705842596,15.690220832824709,0.0,0.0,0.0,14.604802942276,75.00002376991485
1991-03-08 00:00:00+05:30,15.152887387428638,15.905158042907717,15.04541995533857,15.905158042907717,0.0,0.0,0.0,14.72301697731018,75.86210325899698
1991-03-11 00:00:00+05:30,15.475285767058372,15.690220595856667,15.260352307411257,15.58275318145752,0.0,0.0,0.0,14.846604251861573,60.465113879369305
1991-03-12 00:00:00+05:30,15.475285767058372,15.58275318145752,15.04541747861296,15.58275318145752,0.0,0.0,0.0,14.970191526412965,64.99994342770852
1991-03-13 00:00:00+05:30,15.367819721810404,15.690220595856667,15.260352307411257,15.58275318145752,0.0,0.0,0.0,15.131392431259155,66.66659840448528
1991-03-14 00:00:00+05:30,15.58275318145752,15.58275318145752,15.58275318145752,15.58275318145752,0.0,0.0,0.0,15.281846523284912,60.605981562344205
1991-03-15 00:00:00+05:30,15.260352307411257,15.905155424654962,15.260352307411257,15.58275318145752,0.0,0.0,0.0,15.426927280426025,60.605981562344205
1991-03-18 00:00:00+05:30,15.260355949401855,15.475289460344356,15.04542106930785,15.260355949401855,0.0,0.0,0.0,15.555888175964355,35.99999858014496
1991-03-19 00:00:00+05:30,15.260355949401855,15.260355949401855,15.260355949401855,15.260355949401855,0.0,0.0,0.0,15.588128566741943,20.000062118608383
1991-03-20 00:00:00+05:30,15.045421600341797,15.260356488022012,14.400618306452705,15.045421600341797,0.0,0.0,0.0,15.625742149353027,22.22230986759851
1991-03-21 00:00:00+05:30,14.615551824981363,15.152889044181904,14.615551824981363,15.045421600341797,0.0,0.0,0.0,15.668729066848755,22.22230986759851
1991-03-22 00:00:00+05:30,15.260357042254372,15.475290568589084,14.830487251281738,14.830487251281738,0.0,0.0,0.0,15.668729066848755,20.000079866853085
1991-03-25 00:00:00+05:30,14.83048671266158,15.045421600341797,14.615551824981363,15.045421600341797,0.0,0.0,0.0,15.679475784301758,20.000115363181052
1991-03-26 00:00:00+05:30,14.615553488116072,15.045423312392298,14.615553488116072,14.937955856323242,0.0,0.0,0.0,15.62574224472046,19.047741795897466
1991-03-27 00:00:00+05:30,14.830487251281738,15.260357042254372,14.830487251281738,14.830487251281738,0.0,0.0,0.0,15.539768552780151,25.00013865763873
1991-03-28 00:00:00+05:30,14.830487251281738,14.830487251281738,14.830487251281738,14.830487251281738,0.0,0.0,0.0,15.475288391113281,14.285723340922786
1991-03-29 00:00:00+05:30,14.830487251281738,14.830487251281738,14.830487251281738,14.830487251281738,0.0,0.0,0.0,15.410808229446411,18.181884187750796
1991-04-01 00:00:00+05:30,15.045420029777588,15.475288391113285,15.045420029777588,15.47528839111328,0.0,0.0,0.0,15.378568124771117,47.058878800802376
1991-04-02 00:00:00+05:30,15.690220820858118,16.12009048461914,15.690220820858118,16.12009048461914,0.0,0.0,0.0,15.367821455001831,60.86962560840804
1991-04-03 00:00:00+05:30,16.120090418161666,16.54995871099929,16.012623002664462,16.335023880004883,0.0,0.0,0.0,15.367821455001831,64.00005111496287
1991-04-04 00:00:00+05:30,15.905156335938324,16.442493438720703,15.905156335938324,16.442493438720703,0.0,0.0,0.0,15.40543508529663,65.38469808718409
1991-04-05 00:00:00+05:30,16.335025884167056,17.409698801840708,16.335025884167056,17.30223274230957,0.0,0.0,0.0,15.475288820266723,80.64516406059234
1991-04-08 00:00:00+05:30,18.054498636060448,18.37690083750292,17.8395638350988,18.269432067871094,0.0,0.0,0.0,15.609622764587403,84.99998336104643
1991-04-09 00:00:00+05:30,18.054498636060448,18.91423647075604,18.054498636060448,18.269432067871094,0.0,0.0,0.0,15.743956708908081,89.4736719195165
1991-04-10 00:00:00+05:30,18.269432067871094,18.269432067871094,18.269432067871094,18.269432067871094,0.0,0.0,0.0,15.87829065322876,89.4736719195165
1991-04-11 00:00:00+05:30,18.26943655602463,18.59183883666992,18.26943655602463,18.59183883666992,0.0,0.0,0.0,16.02874493598938,94.87179545523324
1991-04-12 00:00:00+05:30,19.23664283752441,19.77397858712728,19.12917541377358,19.23664283752441,0.0,0.0,0.0,16.211439418792725,95.3488386491232
1991-04-15 00:00:00+05:30,19.77397487675152,20.2038444910944,19.45157266599436,19.55904006958008,0.0,0.0,0.0,16.426373624801634,97.77774754009911
1991-04-16 00:00:00+05:30,19.77397858712728,19.77397858712728,18.699305718770248,19.23664283752441,0.0,0.0,0.0,16.625187969207765,93.6170972026723
1991-04-17 00:00:00+05:30,19.23664283752441,19.23664283752441,19.23664283752441,19.23664283752441,0.0,0.0,0.0,16.834749031066895,93.6170972026723
1991-04-18 00:00:00+05:30,18.91424034121305,19.451576084422207,18.59183807379679,19.129175186157227,0.0,0.0,0.0,17.038936710357667,91.66672983307608
1991-04-19 00:00:00+05:30,19.12918318348423,19.66651915133713,19.12918318348423,19.344118118286133,0.0,0.0,0.0,17.264618253707887,90.9091789166105
1991-04-22 00:00:00+05:30,19.344106631559683,19.6665074731658,19.129171824388244,19.55904006958008,0.0,0.0,0.0,17.4902991771698,90.00007099291574
1991-04-23 00:00:00+05:30,19.23665065088518,19.45158421653523,19.12918318348423,19.344118118286133,0.0,0.0,0.0,17.710607290267944,85.00031059483337
1991-04-24 00:00:00+05:30,19.344118118286133,19.559051683936183,19.12918318348423,19.344118118286133,0.0,0.0,0.0,17.936288833618164,84.61569267245977
1991-04-25 00:00:00+05:30,19.66651915133713,19.773986618738085,19.23665065088518,19.344118118286133,0.0,0.0,0.0,18.161970376968384,80.64551219366956
1991-04-26 00:00:00+05:30,19.559051683936183,19.66651915133713,19.23665065088518,19.344118118286133,0.0,0.0,0.0,18.387651920318604,72.72774943870883
1991-04-29 00:00:00+05:30,19.12918318348423,19.45158421653523,18.914248248682327,19.344118118286133,0.0,0.0,0.0,18.581093406677248,72.72774943870883
1991-04-30 00:00:00+05:30,19.129175186157227,19.3441100311014,19.02170776368514,19.129175186157227,0.0,0.0,0.0,18.73154764175415,66.66683921922423
1991-05-01 00:00:00+05:30,19.129175186157227,19.129175186157227,19.129175186157227,19.129175186157227,0.0,0.0,0.0,18.87125520706177,61.90485044510234
1991-05-02 00:00:00+05:30,19.129175186157227,19.129175186157227,19.129175186157227,19.129175186157227,0.0,0.0,0.0,19.005589294433594,46.66661933767828
1991-05-03 00:00:00+05:30,19.988910675048828,20.52624635046952,19.881443266134468,19.988910675048828,0.0,0.0,0.0,19.139923191070558,60.00010648984607
1991-05-06 00:00:00+05:30,19.881451774580142,19.988919229486164,19.34411586920173,19.45158195495605,0.0,0.0,0.0,19.199030685424805,54.54558655774575
1991-05-07 00:00:00+05:30,19.236648414295708,19.6665168647681,19.12918095938969,19.45158195495605,0.0,0.0,0.0,19.258138179779053,54.54558655774575
1991-05-08 00:00:00+05:30,19.988909683922955,19.988909683922955,19.55904006958008,19.55904006958008,0.0,0.0,0.0,19.322618579864503,59.090927426023505
1991-05-09 00:00:00+05:30,19.45158195495605,19.55904940986208,19.34411586920173,19.45158195495605,0.0,0.0,0.0,19.365605735778807,52.38092420866862
1991-05-10 00:00:00+05:30,19.66650986301805,19.98891211295317,19.66650986301805,19.77397727966309,0.0,0.0,0.0,19.39247245788574,54.54558655891722
1991-05-13 00:00:00+05:30,19.77397487675152,20.096377087508674,19.55904006958008,19.55904006958008,0.0,0.0,0.0,19.39247245788574,54.545234524436694
1991-05-14 00:00:00+05:30,19.55904410985945,19.66651153564453,19.3441106274406,19.66651153564453,0.0,0.0,0.0,19.413965892791747,56.52162170295936
1991-05-15 00:00:00+05:30,19.66651153564453,19.66651153564453,19.66651153564453,19.66651153564453,0.0,0.0,0.0,19.435459327697753,56.52162170295936
1991-05-16 00:00:00+05:30,19.55904940986208,19.6665168647681,19.34411586920173,19.45158195495605,0.0,0.0,0.0,19.451579666137697,51.99995456423543
1991-05-17 00:00:00+05:30,19.55904940986208,19.77398431967412,19.45158195495605,19.45158195495605,0.0,0.0,0.0,19.456952857971192,51.99995456423543
1991-05-20 00:00:00+05:30,19.34411586920173,19.55904940986208,19.236648414295708,19.45158195495605,0.0,0.0,0.0,19.45157995223999,56.52192701541012
1991-05-21 00:00:00+05:30,19.45157502972797,19.88144469630813,19.45157502972797,19.77397727966309,0.0,0.0,0.0,19.473072910308836,61.538598064874556
1991-05-22 00:00:00+05:30,19.77397727966309,19.77397727966309,19.77397727966309,19.77397727966309,0.0,0.0,0.0,19.494565868377684,61.538598064874556
1991-05-23 00:00:00+05:30,19.34411586920173,19.6665168647681,19.34411586920173,19.45158195495605,0.0,0.0,0.0,19.499939060211183,38.09517772610998
1991-05-24 00:00:00+05:30,19.45158195495605,19.45158195495605,19.45158195495605,19.45158195495605,0.0,0.0,0.0,19.50531225204468,50.0
1991-05-27 00:00:00+05:30,19.344118118286133,19.559051683936183,19.23665065088518,19.344118118286133,0.0,0.0,0.0,19.50531225204468,47.05885423626903
1991-05-28 00:00:00+05:30,19.344118118286133,19.344118118286133,19.344118118286133,19.344118118286133,0.0,0.0,0.0,19.516059398651123,43.750256521184475
1991-05-29 00:00:00+05:30,19.344118118286133,19.344118118286133,19.344118118286133,19.344118118286133,0.0,0.0,0.0,19.526806545257568,46.66672977213419
1991-05-30 00:00:00+05:30,19.55904373962561,19.55904373962561,19.12917541377358,19.23664283752441,0.0,0.0,0.0,19.53217992782593,30.76920976536789
1991-05-31 00:00:00+05:30,19.021704420802525,20.63371273628623,18.91423701721681,19.55904006958008,0.0,0.0,0.0,19.51068639755249,50.0
1991-06-03 00:00:00+05:30,19.45158421653523,19.559051683936183,19.23665065088518,19.344118118286133,0.0,0.0,0.0,19.505313205718995,40.00007099407099
1991-06-04 00:00:00+05:30,19.23665065088518,19.559051683936183,19.23665065088518,19.344118118286133,0.0,0.0,0.0,19.4999400138855,40.00007099407099
1991-06-05 00:00:00+05:30,19.344110261275244,19.666511163376445,19.021707990022747,19.23664283752441,0.0,0.0,0.0,19.483820152282714,42.856907419333716
1991-06-06 00:00:00+05:30,19.666510929366385,19.666510929366385,19.129175186157227,19.129175186157227,0.0,0.0,0.0,19.467699813842774,39.99973969056334
1991-06-07 00:00:00+05:30,19.3441100311014,19.451576084422207,18.91424034121305,19.129175186157227,0.0,0.0,0.0,19.435459709167482,39.99973969056334
1991-06-10 00:00:00+05:30,19.129175186157227,19.129175186157227,19.129175186157227,19.129175186157227,0.0,0.0,0.0,19.41396646499634,24.999852097261055
1991-06-11 00:00:00+05:30,19.45158421653523,19.559051683936183,19.12918318348423,19.344118118286133,0.0,0.0,0.0,19.39784679412842,35.71459359137545
1991-06-12 00:00:00+05:30,19.55904410985945,19.66651153564453,19.3441106274406,19.66651153564453,0.0,0.0,0.0,19.39784679412842,57.142712259337216
1991-06-13 00:00:00+05:30,19.66651915133713,19.88145408613904,19.12918318348423,19.344118118286133,0.0,0.0,0.0,19.39247360229492,47.05889722479178
1991-06-14 00:00:00+05:30,19.344118118286133,19.344118118286133,19.344118118286133,19.344118118286133,0.0,0.0,0.0,19.387100410461425,50.0
1991-06-17 00:00:00+05:30,19.988913812999797,19.988913812999797,19.55904410985945,19.66651153564453,0.0,0.0,0.0,19.39784688949585,57.89459918189516
1991-06-18 00:00:00+05:30,19.98891514500836,20.41878487679409,19.66651284616905,20.311317443847656,0.0,0.0,0.0,19.42471389770508,67.99998864109911
1991-06-19 00:00:00+05:30,20.20385001090122,20.63371837353554,20.096382577954788,20.311317443847656,0.0,0.0,0.0,19.451580905914305,70.83355826891547
1991-06-20 00:00:00+05:30,20.633715146361272,21.27851964319054,20.633715146361272,20.84864997863769,0.0,0.0,0.0,19.52143430709839,73.07715674569437
1991-06-21 00:00:00+05:30,20.84864997863769,20.84864997863769,20.84864997863769,20.84864997863769,0.0,0.0,0.0,19.591287708282472,79.1665865530384
1991-06-24 00:00:00+05:30,21.278519743542432,21.385985791036266,19.66650986301805,19.77397727966309,0.0,0.0,0.0,19.61278066635132,55.8822331866843
1991-06-25 00:00:00+05:30,19.55904684441132,20.096384048461918,19.55904684441132,20.096384048461918,0.0,0.0,0.0,19.650393962860107,61.11118780104235
1991-06-26 00:00:00+05:30,19.88144577431056,20.31131546419891,18.69930549626888,19.129175186157227,0.0,0.0,0.0,19.639646816253663,50.0
1991-06-27 00:00:00+05:30,19.129176843785675,20.20384979248047,18.914241980216435,20.20384979248047,0.0,0.0,0.0,19.688007164001466,59.25928847441351
1991-06-28 00:00:00+05:30,20.41878904911025,20.6337225897706,19.236648414295708,19.45158195495605,0.0,0.0,0.0,19.682634258270262,52.45905836717614
1991-07-01 00:00:00+05:30,19.45158195495605,19.45158195495605,19.45158195495605,19.45158195495605,0.0,0.0,0.0,19.68800745010376,50.84743315382545
1991-07-02 00:00:00+05:30,20.09638236069585,20.31131722426509,19.88144749712661,20.20384979248047,0.0,0.0,0.0,19.730994033813477,53.96827632680612
1991-07-03 00:00:00+05:30,20.203845492877548,20.311312901791908,19.66650844830575,19.988910675048828,0.0,0.0,0.0,19.768607425689698,54.83862749279696
1991-07-04 00:00:00+05:30,19.77397487675152,19.88144228033724,19.344106631559683,19.55904006958008,0.0,0.0,0.0,19.79010066986084,51.51506269275939
1991-07-05 00:00:00+05:30,19.77397585722011,20.418780310706268,19.77397585722011,19.988910675048828,0.0,0.0,0.0,19.83308744430542,52.23878422480292
1991-07-08 00:00:00+05:30,19.77397585722011,20.311312901791908,19.77397585722011,19.988910675048828,0.0,0.0,0.0,19.87607421875,47.54094878753882
1991-07-09 00:00:00+05:30,19.98891514500836,20.41878487679409,19.98891514500836,20.311317443847656,0.0,0.0,0.0,19.924434185028076,50.0
1991-07-10 00:00:00+05:30,21.06358481091412,21.38598569017755,20.84864997863769,20.84864997863769,0.0,0.0,0.0,19.983541107177736,50.0
1991-07-11 00:00:00+05:30,20.633714670225515,21.708387437657684,20.633714670225515,21.493453979492188,0.0,0.0,0.0,20.091007900238036,54.285709214814254
1991-07-12 00:00:00+05:30,21.923322264974352,22.13825709229102,21.27851915217552,21.493453979492188,0.0,0.0,0.0,20.19847469329834,63.33330868313198
1991-07-15 00:00:00+05:30,21.17105222705233,21.38598569017755,20.84864997863769,20.84864997863769,0.0,0.0,0.0,20.257581615447997,55.55551173294142
1991-07-16 00:00:00+05:30,20.633717693076047,21.27852226949026,20.52625026367368,21.17105484008789,0.0,0.0,0.0,20.30056848526001,66.66665628762723
1991-07-17 00:00:00+05:30,21.27852397207189,21.493458848074447,20.84865422006678,21.063589096069336,0.0,0.0,0.0,20.338182067871095,58.33333641461191
1991-07-18 00:00:00+05:30,21.063589096069336,21.063589096069336,21.063589096069336,21.063589096069336,0.0,0.0,0.0,20.348929023742677,68.29262802476086
1991-07-19 00:00:00+05:30,20.84865422006678,21.17105653407061,20.84865422006678,21.063589096069336,0.0,0.0,0.0,20.35967597961426,68.29262802476086
1991-07-22 00:00:00+05:30,20.84865143049601,20.956118854118035,20.4187831051592,20.633716583251957,0.0,0.0,0.0,20.4026629447937,55.263111189161364
1991-07-23 00:00:00+05:30,20.633716583251957,20.633716583251957,20.633716583251957,20.633716583251957,0.0,0.0,0.0,20.4295295715332,58.3333415500631
1991-07-24 00:00:00+05:30,20.74118423461914,21.171053933827363,20.633716809817088,20.74118423461914,0.0,0.0,0.0,20.5101300239563,66.66668459407853
1991-07-25 00:00:00+05:30,21.0635861146386,21.923324127806318,21.0635861146386,21.70838928222656,0.0,0.0,0.0,20.585356998443604,71.05262420436901
1991-07-26 00:00:00+05:30,22.353191079283786,23.427862437164645,22.138256260047168,22.460657119750977,0.0,0.0,0.0,20.73581075668335,75.55552750906833
1991-07-29 00:00:00+05:30,22.568124971411656,23.85773109555153,22.568124971411656,22.890525817871094,0.0,0.0,0.0,20.9077579498291,76.08690284102177
1991-07-30 00:00:00+05:30,22.35319531636721,22.89053109716048,22.35319531636721,22.675596237182617,0.0,0.0,0.0,21.031345272064208,69.76748217544957
1991-07-31 00:00:00+05:30,22.13825844265405,22.67559417457031,21.815856182013537,22.35319328308105,0.0,0.0,0.0,21.14955940246582,60.00001774818953
1991-08-01 00:00:00+05:30,22.460659715092483,23.10546287815858,22.460659715092483,22.78306198120117,0.0,0.0,0.0,21.310760498046875,63.63637830428945
1991-08-02 00:00:00+05:30,23.21293030019481,23.21293030019481,22.56812850627999,22.78306198120117,0.0,0.0,0.0,21.450468063354492,73.68424002469801
1991-08-05 00:00:00+05:30,22.35319953741096,23.64280620249693,22.13826463684609,23.212936401367188,0.0,0.0,0.0,21.61166934967041,74.35901753338479
1991-08-06 00:00:00+05:30,23.212936401367188,23.212936401367188,23.212936401367188,23.212936401367188,0.0,0.0,0.0,21.756750297546386,76.31580545195966
1991-08-07 00:00:00+05:30,24.072669289737625,24.50253897097633,23.53533218818924,23.750267028808597,0.0,0.0,0.0,21.90183115005493,79.06975496340777
1991-08-08 00:00:00+05:30,23.42786476787956,23.857734449118272,22.56812814370465,23.750267028808597,0.0,0.0,0.0,22.014671802520752,79.06975496340777
1991-08-09 00:00:00+05:30,23.75026981004802,24.395074407414956,23.75026981004802,24.180139541625977,0.0,0.0,0.0,22.14900608062744,88.3721640544481
1991-08-12 00:00:00+05:30,24.502541251543928,25.039875664802064,24.072671530295207,24.82494354248047,0.0,0.0,0.0,22.34782075881958,89.7959826777608
1991-08-13 00:00:00+05:30,25.684679256569783,26.11454896124768,25.57721183040031,25.792146682739254,0.0,0.0,0.0,22.57887535095215,91.22812261703143
1991-08-14 00:00:00+05:30,26.007080536770918,26.43695022494784,25.79214569268245,26.22201538085937,0.0,0.0,0.0,22.83679666519165,90.38467183230401
1991-08-15 00:00:00+05:30,26.22201538085937,26.22201538085937,26.22201538085937,26.22201538085937,0.0,0.0,0.0,23.094717979431152,88.88895900521752
1991-08-16 00:00:00+05:30,26.651887454266603,26.86682231759082,26.114550295956057,26.436952590942383,0.0,0.0,0.0,23.363386154174805,88.37217365319134
1991-08-19 00:00:00+05:30,27.08175718091504,27.296689305936457,26.00708286429395,26.436952590942383,0.0,0.0,0.0,23.653547954559325,92.68290782468962
1991-08-20 00:00:00+05:30,26.007076015421493,26.43694562886527,25.684673805338655,25.899608612060547,0.0,0.0,0.0,23.916842555999757,88.37195480085143
1991-08-21 00:00:00+05:30,25.46974506314264,26.22201706579052,25.46974506314264,26.11454963684082,0.0,0.0,0.0,24.18551082611084,87.80475346358716
1991-08-22 00:00:00+05:30,27.08175422155104,27.296686323085712,26.75935196179528,26.866819381713867,0.0,0.0,0.0,24.443432331085205,89.58321855596077
1991-08-23 00:00:00+05:30,26.75935576568116,27.834027379330827,26.54442089529065,27.404157638549805,0.0,0.0,0.0,24.690607357025147,89.79579861731139
1991-08-26 00:00:00+05:30,28.04896645441149,28.801238613547905,27.94149900310629,28.5863037109375,0.0,0.0,0.0,24.975396251678468,91.66657299598478
1991-08-27 00:00:00+05:30,28.15643161572497,28.478833943419257,28.048964173160204,28.37136650085449,0.0,0.0,0.0,25.260184764862057,87.71918516906307
1991-08-28 00:00:00+05:30,28.371368808327095,28.801238613547905,28.371368808327095,28.5863037109375,0.0,0.0,0.0,25.57184028625488,88.13548717023127
1991-08-29 00:00:00+05:30,28.5863037109375,28.5863037109375,28.5863037109375,28.5863037109375,0.0,0.0,0.0,25.8620023727417,87.27261051662137
1991-08-30 00:00:00+05:30,27.61908463852187,28.37135647051899,27.51161723395085,28.156421661376957,0.0,0.0,0.0,26.13067035675049,79.24501765094726
1991-09-02 00:00:00+05:30,28.156421661376957,28.156421661376957,28.156421661376957,28.156421661376957,0.0,0.0,0.0,26.377844619750977,74.99972772915226
1991-09-03 00:00:00+05:30,27.9414975972653,28.371367380857755,27.726562705469075,27.834030151367188,0.0,0.0,0.0,26.608899307250976,67.44180287270926
1991-09-04 00:00:00+05:30,27.511620039544702,27.941489701666235,27.296685208483936,27.72655487060547,0.0,0.0,0.0,26.80771369934082,65.90893323028718
1991-09-05 00:00:00+05:30,28.26389358665569,28.693763273695865,28.048958743135607,28.47882843017578,0.0,0.0,0.0,27.04414176940918,69.38758730500236
1991-09-06 00:00:00+05:30,28.5863037109375,29.12363822916021,28.5863037109375,28.5863037109375,0.0,0.0,0.0,27.264449977874754,69.99987576383056
1991-09-09 00:00:00+05:30,28.5863037109375,28.5863037109375,28.5863037109375,28.5863037109375,0.0,0.0,0.0,27.452517986297607,77.77768575093114
1991-09-10 00:00:00+05:30,28.371358632854463,28.90869569666293,28.263891220092773,28.263891220092773,0.0,0.0,0.0,27.576105213165285,71.73889726132572
1991-09-11 00:00:00+05:30,28.263891220092773,28.263891220092773,28.263891220092773,28.263891220092773,0.0,0.0,0.0,27.678199005126952,66.66645429756184
1991-09-12 00:00:00+05:30,28.263891220092773,28.263891220092773,28.263891220092773,28.263891220092773,0.0,0.0,0.0,27.780292797088624,61.76450322386661
1991-09-13 00:00:00+05:30,28.586291101890517,29.01615797919925,28.15642148627969,28.908693313598636,0.0,0.0,0.0,27.903879833221435,55.17215844170313
1991-09-16 00:00:00+05:30,29.44603729248047,29.553504731776183,29.016167535297612,29.44603729248047,0.0,0.0,0.0,28.05433406829834,65.62478681636344
1991-09-17 00:00:00+05:30,29.01616326504741,29.01616326504741,28.371361462470308,28.69376373291016,0.0,0.0,0.0,28.19404182434082,51.35124634127393
1991-09-18 00:00:00+05:30,28.586295851935823,29.231097644193536,28.371361008415736,28.47882843017578,0.0,0.0,0.0,28.312255764007567,48.717865870585186
1991-09-19 00:00:00+05:30,28.478828430175778,28.478828430175778,28.478828430175778,28.47882843017578,0.0,0.0,0.0,28.392856216430665,54.28574760857743
1991-09-20 00:00:00+05:30,28.80123147813233,28.80123147813233,27.72655723132751,27.94149208068848,0.0,0.0,0.0,28.419722938537596,47.500074320016225
1991-09-23 00:00:00+05:30,27.94149208068848,27.94149208068848,27.94149208068848,27.94149208068848,0.0,0.0,0.0,28.387482357025146,51.35127097322885
1991-09-24 00:00:00+05:30,27.726554395246904,27.726554395246904,27.08175265142181,27.511619567871094,0.0,0.0,0.0,28.344495010375976,47.50001109252497
1991-09-25 00:00:00+05:30,27.296690203354547,27.834027379330827,27.296690203354547,27.404157638549805,0.0,0.0,0.0,28.28538770675659,35.29424968275353
1991-09-26 00:00:00+05:30,27.08175718091504,27.296689305936457,26.114550295956057,26.436952590942383,0.0,0.0,0.0,28.177920150756837,26.190507380467523
1991-09-27 00:00:00+05:30,27.08176116515144,28.04896545410156,27.08176116515144,28.04896545410156,0.0,0.0,0.0,28.172547340393066,45.614035087719266
1991-09-30 00:00:00+05:30,28.371367380857755,28.478834826755868,27.726562705469075,27.834030151367188,0.0,0.0,0.0,28.156427764892577,46.42864500188415
1991-10-01 00:00:00+05:30,27.9414971815302,27.9414971815302,27.29669251573542,27.61909484863281,0.0,0.0,0.0,28.14568099975586,44.827654793667065
1991-10-02 00:00:00+05:30,27.61909484863281,27.61909484863281,27.61909484863281,27.61909484863281,0.0,0.0,0.0,28.140307998657228,44.827654793667065
1991-10-03 00:00:00+05:30,26.86681938171387,27.08175422155104,26.651884541876697,26.866819381713867,0.0,0.0,0.0,28.05970754623413,33.89838564218442
1991-10-04 00:00:00+05:30,26.43694781984589,26.86681746891542,25.792143346241605,26.007078170776367,0.0,0.0,0.0,27.930746269226074,24.193554389330714
1991-10-07 00:00:00+05:30,26.54441666092743,27.08175375118774,26.54441666092743,26.65188407897949,0.0,0.0,0.0,27.834025287628172,34.426250494984046
1991-10-08 00:00:00+05:30,26.65188407897949,26.65188407897949,26.65188407897949,26.65188407897949,0.0,0.0,0.0,27.75342493057251,35.593243792435686
